reactants,products
C#C[Si](C)(C)C.N#Cc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1I,C[Si](C)(C)C#Cc1c(C#N)nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c1N
Brc1ccccn1.Fc1cc(F)c(COC[C@@H]2C[C@@H](SC(c3ccccc3)(c3ccccc3)c3ccccc3)CN2c2ncc(Br)cn2)cc1F,Fc1cc(F)c(COC[C@@H]2C[C@@H](SC(c3ccccc3)(c3ccccc3)c3ccccc3)CN2c2ncc(-c3ccccn3)cn2)cc1F
CC(C)(CO)CNC(=O)OC(C)(C)C.COC(=O)c1ccc(OCCF)cc1O,COC(=O)c1ccc(OCCF)cc1OCC(C)(C)CNC(=O)OC(C)(C)C
C1COCCN1.COc1c(F)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,COc1c(N2CCOCC2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12
C#C[C@]1(O)CCN(C)C1=O.COC(=O)c1nn(-c2cccc(Br)c2)c2cc(C#N)ccc12,COC(=O)c1nn(-c2cccc(C#C[C@]3(O)CCN(C)C3=O)c2)c2cc(C#N)ccc12
COC(=O)c1cc2c([nH]1)C(CCc1cccc3ccccc13)CC2,O=C(O)c1cc2c([nH]1)C(CCc1cccc3ccccc13)CC2
O=S1(=O)C=Cc2ccccc21,O=S1(=O)CCc2ccccc21
C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43CO)[C@@H]1CCC2=O.O=C(O)C12CC3CC(CC(C3)C1)C2,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43COC(=O)C34CC5CC(CC(C5)C3)C4)[C@@H]1CCC2=O
Cc1nn(C)c(-n2ccc3cc(Cl)ccc32)c1/C=C/C(=O)NS(=O)(=O)N1CCC2(CC1)OCCO2,Cc1nn(C)c(-n2ccc3cc(Cl)ccc32)c1/C=C/C(=O)NS(=O)(=O)N1CCC(=O)CC1
COC(=O)c1sc(-c2ccccc2)cc1N(Cc1ccc(-c2cccc(C(F)(F)F)c2)o1)C(=O)c1ccc(Cl)cc1Cl,O=C(O)c1sc(-c2ccccc2)cc1N(Cc1ccc(-c2cccc(C(F)(F)F)c2)o1)C(=O)c1ccc(Cl)cc1Cl
CNc1ccc(-c2nc3c(c(C4CCCCC4)nn3C)c(=O)[nH]2)c(OC)c1.CS(=O)(=O)Cl,COc1cc(N(C)S(C)(=O)=O)ccc1-c1nc2c(c(C3CCCCC3)nn2C)c(=O)[nH]1
CCOC(=O)CCCCOc1cc(C)c(NC(C)COC)c(CC)c1,CCc1cc(OCCCCC(=O)O)cc(C)c1NC(C)COC
BrCCCBr.Sc1ccc(Cl)cc1,Clc1ccc(SCCCBr)cc1
CC(C)(C)[SiH2]OC(C)(C)C12C=CC(C(C)(C)O[SiH2]C(C)(C)C)(CC(c3ccc(N)cc3)=C1)O2,CC(C)(C)[SiH2]OC(C)(C)C12C=C(c3ccc(N)cc3)CC(C(C)(C)O[SiH2]C(C)(C)C)(CC1)O2
CC(Oc1cc(Oc2ccc(Br)cc2C#N)ccc1Br)C(=O)Cl.CCCCNCc1ccco1,CCCCN(Cc1ccco1)C(=O)C(C)Oc1cc(Oc2ccc(Br)cc2C#N)ccc1Br
CN1CCNCC1.COc1ccc(F)cc1C(=O)c1cnc(NC2CCN(S(=O)(=O)CCCCl)CC2)nc1N,COc1ccc(F)cc1C(=O)c1cnc(NC2CCN(S(=O)(=O)CCCN3CCN(C)CC3)CC2)nc1N
N#CCC(=O)NCc1cccc(F)c1.O=CC=Cc1ccc(O)c(O)c1,N#C/C(=C\C=C\c1ccc(O)c(O)c1)C(=O)NCc1cccc(F)c1
CC(C)C(=O)Nc1cccc(C2CCN(CCCN)CC2)c1.Cc1onc(-c2ccccc2)c1C(=O)Cl,Cc1onc(-c2ccccc2)c1C(=O)NCCCN1CCC(c2cccc(NC(=O)C(C)C)c2)CC1
CC(C)(C)C(O)COc1ccc(Cl)cc1,CC(C)(C)C(=O)COc1ccc(Cl)cc1
COc1cc(Br)c(F)cc1-n1c(=O)ccc2cc(SCc3ccccc3)ccc21.OB(O)c1cccc(F)c1,COc1cc(-c2cccc(F)c2)c(F)cc1-n1c(=O)ccc2cc(SCc3ccccc3)ccc21
CCNC1(C(N)=O)CCNCC1.Cc1cnc2c(-c3ccc(Cl)cc3)c(-c3ccccc3Cl)nn2c1Cl,CCNC1(C(N)=O)CCN(c2c(C)cnc3c(-c4ccc(Cl)cc4)c(-c4ccccc4Cl)nn23)CC1
COc1c(NC(=O)OCC(Cl)(Cl)Cl)cc(C(C)(C)C)cc1C(O)C(F)(F)F.NC1Cc2ccccc2C1,COc1c(NC(=O)NC2Cc3ccccc3C2)cc(C(C)(C)C)cc1C(O)C(F)(F)F
O=C(OO)c1cccc(Cl)c1.OC/C=C/c1cccc(Br)c1,OC[C@@H]1O[C@H]1c1cccc(Br)c1
COc1cc(OC)c(Cl)c(COc2cnc(Nc3cnn(C4CCNCC4)c3)nc2)c1Cl.O=C(Cl)C1CC1,COc1cc(OC)c(Cl)c(COc2cnc(Nc3cnn(C4CCN(C(=O)C5CC5)CC4)c3)nc2)c1Cl
COC(=O)c1ccc(C(=C2CC(C)(C)CC(C)(C)C2)c2ccc(O)cc2)cc1,CC1(C)CC(=C(c2ccc(O)cc2)c2ccc(C(=O)O)cc2)CC(C)(C)C1
CC(=O)Cc1c(C)ccc2ccccc12,Cc1ccc2ccccc2c1CC(C)O
CS(=O)(=O)Cl.O=CNc1ccnn1CCO,CS(=O)(=O)OCCn1nccc1NC=O
CN(C)CCNc1ncc2cc(Br)ccc2n1.O=C(NC1CC1)c1ccc(C(F)(F)F)c(Cl)c1,CN(C)CCNc1ncc2cc(-c3cc(C(=O)NC4CC4)ccc3C(F)(F)F)ccc2n1
COC(=O)CCc1nnn(CC[C@H]2O[C@H](c3cccc(OC)c3OC)c3cc(Cl)ccc3-n3cccc32)n1,COc1cccc([C@H]2O[C@H](CCn3nnc(CCC(=O)O)n3)c3cccn3-c3ccc(Cl)cc32)c1OC
CC(C)(CNC(=O)OC(C)(C)C)CNC(=O)c1ccc(Nc2nc(NC3(c4ccc(Cl)cc4)CC3)nc(OCC(F)(F)F)n2)c(F)c1,CC(C)(CN)CNC(=O)c1ccc(Nc2nc(NC3(c4ccc(Cl)cc4)CC3)nc(OCC(F)(F)F)n2)c(F)c1
CC(=O)c1ccccc1C.[CH3][Mg+],Cc1ccccc1C(C)(C)O
CCOC(=O)C(C)(C)Sc1ccccc1-c1ccncc1,CC(C)(Sc1ccccc1-c1ccncc1)C(=O)O
CC(C)(C)C(=O)c1cn(COCC[Si](C)(C)C)c2ncc(Nc3ccc(C=O)cn3)nc12.CN(C)C(=O)CC#N,CN(C)C(=O)C(C#N)=Cc1ccc(Nc2cnc3c(n2)c(C(=O)C(C)(C)C)cn3COCC[Si](C)(C)C)nc1
COC(=O)c1ccc(OCCCc2ccc(OCCCC3OCC(C)(C)CO3)cc2)c(C(=O)NC2CCCC(C(=O)OC)C2)c1,COC(=O)c1ccc(OCCCc2ccc(OCCCC3OCC(C)(C)CO3)cc2)c(C(=O)NC2CCCC(C(=O)O)C2)c1
CCOC(=O)c1cc(C(F)(F)F)oc1C,Cc1oc(C(F)(F)F)cc1CO
CC1CC(Oc2cccc(NC(=O)c3ccc(F)cc3Cl)c2)CCN1C(=O)OC(C)(C)C,CC1CC(Oc2cccc(NC(=O)c3ccc(F)cc3Cl)c2)CCN1
C#C[Si](C)(C)C.O=C(Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1cc(I)ccc1O,C[Si](C)(C)C#Cc1ccc(O)c(C(=O)Nc2cc(C(F)(F)F)cc(C(F)(F)F)c2)c1
C[C@@H]1O[C@@H](OCCN(CCO[C@@H]2O[C@@H](C)[C@@H](O)[C@@H](O)[C@@H]2O)CC(=O)NCCCCCC(=O)OCc2ccccc2)[C@@H](O)[C@H](O)[C@@H]1O,C[C@@H]1O[C@@H](OCCN(CCO[C@@H]2O[C@@H](C)[C@@H](O)[C@@H](O)[C@@H]2O)CC(=O)NCCCCCC(=O)O)[C@@H](O)[C@H](O)[C@@H]1O
CSc1ccc(C=O)cc1.Nc1nn(-c2ccc(F)cc2)c2c1cc(-c1cccnc1)c1cnccc12,CSc1ccc(CNc2nn(-c3ccc(F)cc3)c3c2cc(-c2cccnc2)c2cnccc23)cc1
CC(=O)c1sc(=O)[nH]c1C.CCI,CCn1c(C)c(C(C)=O)sc1=O
NCc1ccccc1.O=C(O)c1ccc2nccn2c1,O=C(NCc1ccccc1)c1ccc2nccn2c1
Cc1cc([N+](=O)[O-])ccc1-n1cccc(CC(=O)O)c1=O,Cc1cc([N+](=O)[O-])ccc1-n1cccc(CCO)c1=O
CCC[CH2][Sn]([CH2]CCC)([CH2]CCC)/[C](=C/[C@H]1CCC(=O)N1Cc1ccc(OC)cc1OC)c1ccc(C(C)(C)C)cc1.COc1nc(I)ccc1N,COc1ccc(CN2C(=O)CC[C@@H]2/C=C(\c2ccc(C(C)(C)C)cc2)c2ccc(N)c(OC)n2)c(OC)c1
OC(c1ccc(OC2CCCCO2)cc1)c1ncco1,O=C(c1ccc(OC2CCCCO2)cc1)c1ncco1
Nc1ccsc1C(=O)Nc1ccc(OC(F)(F)F)cc1.O=Cc1ccnc2ccccc12,O=C(Nc1ccc(OC(F)(F)F)cc1)c1sccc1NCc1ccnc2ccccc12
CC(C)(C)NS(=O)(=O)c1cccc(B(O)O)c1.FC(F)c1cc(-c2ccc(C(F)(F)F)cc2)nc(-c2ccnc(Cl)c2)n1,CC(C)(C)NS(=O)(=O)c1cccc(-c2cc(-c3nc(-c4ccc(C(F)(F)F)cc4)cc(C(F)F)n3)ccn2)c1
CC(C)OC(=O)C1(C(=O)OC(C)C)CC(=O)C1.CCOP(=O)(CC#N)OCC,CC(C)OC(=O)C1(C(=O)OC(C)C)CC(=CC#N)C1
CC(=O)c1ccc(O)c(C)c1.CC(C)I,CC(=O)c1ccc(OC(C)C)c(C)c1
CC#CCOc1ccc(C(=O)OC)nc1,CC#CCOc1ccc(C(=O)O)nc1
CC(C)(C)c1ccc(N)c(N)c1.C[C@H](O)C(=O)O,C[C@H](O)c1nc2ccc(C(C)(C)C)cc2[nH]1
CCCOc1c(C2=CCN(C(=O)OC(C)(C)C)CC2)ccc2c1CC[C@H](C)N2C(C)=O,CCCOc1c(C2CCN(C(=O)OC(C)(C)C)CC2)ccc2c1CC[C@H](C)N2C(C)=O
C#Cc1ccccc1.N#Cc1ccc2c(c1)c(Br)nn2C1CCCCO1,N#Cc1ccc2c(c1)c(C#Cc1ccccc1)nn2C1CCCCO1
C#Cc1cnn2c(C(F)F)cc(-c3ccc(C(F)(F)F)cc3)nc12.O=S(=O)(c1ccc(Br)cc1)N1CCOCC1,O=S(=O)(c1ccc(C#Cc2cnn3c(C(F)F)cc(-c4ccc(C(F)(F)F)cc4)nc23)cc1)N1CCOCC1
CCCN(CCC)Cc1ccc(OCc2ccc(CNCc3ncc[nH]3)cc2)cc1.O=Cc1ncc[nH]1,CCCN(CCC)Cc1ccc(OCc2ccc(CN(Cc3ncc[nH]3)Cc3ncc[nH]3)cc2)cc1
C[C@H](C(=O)O)N(C(=O)OC(C)(C)C)c1ccc([N+](=O)[O-])cc1,C[C@H](C(=O)O)N(C(=O)OC(C)(C)C)c1ccc(N)cc1
CCOC(=O)CCCc1cc(F)cc(-c2noc(-c3ccc(OC(C)C)c(Cl)c3)n2)c1OC,COc1c(CCCC(=O)O)cc(F)cc1-c1noc(-c2ccc(OC(C)C)c(Cl)c2)n1
Cc1nnc(-c2ccc(Br)cc2)n1C[C@@H]1CCN(C(=O)C2CC2)C1.OB(O)c1ccc(Cl)cc1Cl,Cc1nnc(-c2ccc(-c3ccc(Cl)cc3Cl)cc2)n1C[C@@H]1CCN(C(=O)C2CC2)C1
CCCNCCSc1ccc(OCC(=O)OCC)c(C)c1.O=S(=O)(Cl)c1cccc(Br)c1,CCCN(CCSc1ccc(OCC(=O)OCC)c(C)c1)S(=O)(=O)c1cccc(Br)c1
CC(C)(C)c1ccc(-c2noc(CCl)n2)cc1.NC12CC3CC(CC(C3)C1)C2,CC(C)(C)c1ccc(-c2noc(CNC34CC5CC(CC(C5)C3)C4)n2)cc1
CCOC(=O)CCCOc1cc(C)c2nc(SCC)n(Cc3ccc(Cl)cc3Cl)c2c1,CCSc1nc2c(C)cc(OCCCC(=O)O)cc2n1Cc1ccc(Cl)cc1Cl
CC(C)O.CCOC(=O)c1c(C)nc2c(ncn2CC)c1Cl,CCOC(=O)c1c(C)nc2c(ncn2CC)c1OC(C)C
CNC1CNC1.Cc1cc(F)c(N)nc1-n1cc(C(=O)O)c(=O)c2cc(F)c(F)c(Cl)c21,CNC1CN(c2c(F)cc3c(=O)c(C(=O)O)cn(-c4nc(N)c(F)cc4C)c3c2Cl)C1
CCN(c1cccc(B(O)O)c1)S(C)(=O)=O.Cc1cc(Nc2nc(Cl)cc3nc(C(C)C)cn23)n[nH]1,CCN(c1cccc(-c2cc3nc(C(C)C)cn3c(Nc3cc(C)[nH]n3)n2)c1)S(C)(=O)=O
CCOP(=O)(CC#N)OCC.COc1cc(C=O)c(OS(=O)(=O)N(C)C)cc1OC,COc1cc(C=CC#N)c(OS(=O)(=O)N(C)C)cc1OC
COC(=O)c1cc(C)n2ccnc2n1.NCc1ccc(F)c(F)c1,Cc1cc(C(=O)NCc2ccc(F)c(F)c2)nc2nccn12
CN.ClCCOc1ccccc1C=Cc1ccccn1,CNCCOc1ccccc1C=Cc1ccccn1
CCCCNC(=O)C(C)(C)CO,CCCCNCC(C)(C)CO
BrCc1ccc(-c2ccccc2)nc1.OB(O)c1cncc2ccccc12,c1ccc(-c2ccc(Cc3cncc4ccccc34)cn2)cc1
O=Cc1c(Cl)cccc1-n1ccc2cc(C3CC3)cc(F)c2c1=O,O=c1c2c(F)cc(C3CC3)cc2ccn1-c1cccc(Cl)c1CO
CCOC(=O)CC1OB(O)c2cc(OS(=O)(=O)c3ccnn3C)cc(C)c21,Cc1cc(OS(=O)(=O)c2ccnn2C)cc2c1C(CC(=O)O)OB2O
COc1ccc(C(=O)N2CCN(c3ccc([N+](=O)[O-])c(C=CC(=O)O)c3)CC2)cc1OC,COc1ccc(C(=O)N2CCN(c3ccc(N)c(C=CC(=O)O)c3)CC2)cc1OC
CC1(C)OC(=O)Nc2ccc(Br)cc21.OB(O)c1ccccc1Cl,CC1(C)OC(=O)Nc2ccc(-c3ccccc3Cl)cc21
ClCCCCCSc1ccccc1.O=C(Nc1cccc(C2CCNCC2)c1)C1CC1,O=C(Nc1cccc(C2CCN(CCCCCSc3ccccc3)CC2)c1)C1CC1
O=C(O)CCC(=O)c1ccc(F)cc1.O=C1c2ccccc2C(=O)N1CCCc1c[nH]cn1,O=C(O)CCC(=O)c1ccc(-n2cnc(CCCN3C(=O)c4ccccc4C3=O)c2)cc1
BrCCCCBr.OC1CCCC1,BrCCCCOC1CCCC1
CCOC(=O)C1=C(c2ccc(F)cc2)CN(Cc2ccccc2)CC1,O=C(O)C1=C(c2ccc(F)cc2)CN(Cc2ccccc2)CC1
COC(=O)[C@H](CC(C)C)N1CC(Oc2cccc(Cl)c2F)=CC1=O,CC(C)C[C@@H](C(=O)O)N1CC(Oc2cccc(Cl)c2F)=CC1=O
CN1CCC(O)CC1.O=C1Nc2ccccc2N(C(=O)Cl)c2ccccc21,CN1CCC(OC(=O)N2c3ccccc3NC(=O)c3ccccc32)CC1
C1CCC(N2CCNCC2)C1.COc1cc(F)ccc1-c1ccc(C(OS(C)(=O)=O)c2ccncc2)cc1,COc1cc(F)ccc1-c1ccc(C(c2ccncc2)N2CCN(C3CCCC3)CC2)cc1
CC(C)(C)OC(=O)N1CCN(Cc2cccc(-c3ccnc(Cl)n3)c2)C(C(=O)O)C1,O=C(O)C1CNCCN1Cc1cccc(-c2ccnc(Cl)n2)c1
CC(C)(Br)C(=O)Br.Cc1cc(C)c(O)c(N)c1,Cc1cc(C)c(O)c(NC(=O)C(C)(C)Br)c1
CNc1cc(Cl)nnc1NN,CNc1ccnnc1NN
CCN.O=C1Cc2c(cccc2C(=O)O)N1,CCNC(=O)c1cccc2c1CC(=O)N2
COc1cccc(-c2nc(Nc3ccc(Cl)cc3)c3ccccc3n2)n1,Oc1cccc(-c2nc(Nc3ccc(Cl)cc3)c3ccccc3n2)n1
CNC.O=C(Cl)c1cccnc1C(=O)c1cccc(C(F)(F)F)c1,CN(C)C(=O)c1cccnc1C(=O)c1cccc(C(F)(F)F)c1
COC(=O)C1(NC(=O)c2cc3ccccc3cc2N)CCCCC1,Nc1cc2ccccc2cc1C(=O)NC1(C(=O)O)CCCCC1
CC(C)(C)OC(=O)N1CC[C@H](N)C1.COc1ccc(C2CC(C(F)(F)F)n3nc(-c4cccc(C(=O)O)c4)cc3N2)cc1OC,COc1ccc(C2CC(C(F)(F)F)n3nc(-c4cccc(C(=O)N[C@H]5CCN(C(=O)OC(C)(C)C)C5)c4)cc3N2)cc1OC
CC(C)(C)OC(=O)N[C@H](Cc1ccc(O)cc1)C(=O)O.Nc1cc2c3c(c(-c4ccccc4)[nH]c3c1)C=NNC2=O,CC(C)(C)OC(=O)N[C@H](Cc1ccc(O)cc1)C(=O)Nc1cc2c3c(c(-c4ccccc4)[nH]c3c1)C=NNC2=O
COc1cc(OC2CCN(C)CC2)ccc1[N+](=O)[O-],COc1cc(OC2CCN(C)CC2)ccc1N
CN1C(=O)C2(CCN(C(=O)/C=C/c3ccccc3C(F)(F)F)CC2)c2cc(C(=O)O)ccc21.NCCO,CN1C(=O)C2(CCN(C(=O)/C=C/c3ccccc3C(F)(F)F)CC2)c2cc(C(=O)NCCO)ccc21
COC(=O)c1ccc(OS(=O)(=O)C(F)(F)F)c(Cl)c1.OB(O)c1ccccc1,COC(=O)c1ccc(-c2ccccc2)c(Cl)c1
CCOC(=O)C[C@@H]1O[C@@H](c2cccc(OC)c2OC)c2cc(C(F)(F)F)ccc2-n2c1nnc2C(F)(F)Cl,COc1cccc([C@@H]2O[C@@H](CC(=O)O)c3nnc(C(F)(F)Cl)n3-c3ccc(C(F)(F)F)cc32)c1OC
COC(=O)C1=C(CBr)NC(c2nccs2)=N[C@H]1c1ccc(F)cc1Cl.FC1CC2COCC1N2,COC(=O)C1=C(CN2C3COCC2C(F)C3)NC(c2nccs2)=N[C@H]1c1ccc(F)cc1Cl
CCOC(=O)c1ccc2c(c1)nc1n2CCCC1,OCc1ccc2c(c1)nc1n2CCCC1
COC(=O)c1ccc(C)c(Nc2nc(-c3ccncc3)cs2)c1.N#Cc1ccc(N)cc1,Cc1ccc(C(=O)Nc2ccc(C#N)cc2)cc1Nc1nc(-c2ccncc2)cs1
Cn1c(Nc2c(Cl)ccc(CNC(=O)OC(C)(C)C)c2Cl)nc2cc(C(=O)N[C@@H]3CC[C@@H](C(F)(F)F)CC3)c(C34CNCC3C4)cc21,Cn1c(Nc2c(Cl)ccc(CN)c2Cl)nc2cc(C(=O)N[C@@H]3CC[C@@H](C(F)(F)F)CC3)c(C34CNCC3C4)cc21
COCC(C)n1c(C)c(Br)c2scnc21.N#[C][Cu],COCC(C)n1c(C)c(C#N)c2scnc21
Nc1nc(-c2sccc2Cl)cs1.O=S(=O)(Cl)c1c(Cl)cc(Cl)cc1Cl,O=S(=O)(Nc1nc(-c2sccc2Cl)cs1)c1c(Cl)cc(Cl)cc1Cl
Cn1c(C(C)(C)N)noc1=O.O=C(O)c1ccc(C2CC2)c(OCC2CC2)n1,Cn1c(C(C)(C)NC(=O)c2ccc(C3CC3)c(OCC3CC3)n2)noc1=O
CN(C(=O)OC(C)(C)C)c1ccc(-c2cc(Oc3ccc(NC(=O)NC(=O)C(C)(C)C)nc3)ccn2)cn1,CNc1ccc(-c2cc(Oc3ccc(NC(=O)NC(=O)C(C)(C)C)nc3)ccn2)cn1
CC(=O)O[C@@H]1[C@@H](C2CC2)O[C@@H](c2ccncc2[N+](=O)[O-])C[C@H]1OC(C)=O,CC(=O)O[C@@H]1[C@@H](OC(C)=O)C[C@@H](c2ccncc2N)O[C@H]1C1CC1
CC(C)(C)c1ccc(C#N)cc1.[N-]=[N+]=[N-],CC(C)(C)c1ccc(-c2nnn[nH]2)cc1
CCCN.COc1ccc2c(c1)CC(=O)CC2,CCCNC1CCc2ccc(OC)cc2C1
OCCN1CCOCC1.Oc1cnc2ccc(Cl)cc2c1,Clc1ccc2ncc(OCCN3CCOCC3)cc2c1
CCN[C@@H]1CCNC1.Fc1ccc(Br)cn1,CCN[C@@H]1CCN(c2ccc(Br)cn2)C1
CNN=C(c1sccc1Br)C1CCN(C(=O)OC(C)(C)C)CC1,Cn1nc(C2CCN(C(=O)OC(C)(C)C)CC2)c2sccc21
CC1(C)OB(c2cncc(F)c2)OC1(C)C.Cn1ccc2c(ncn2-c2ccc(F)c(Br)c2)c1=O,Cn1ccc2c(ncn2-c2ccc(F)c(-c3cncc(F)c3)c2)c1=O
COc1cc(C=O)ccc1O.O=C1CNC(=O)N1,COc1cc(C=C2NC(=O)NC2=O)ccc1O
CCOC(=O)Cc1cccc(Oc2ccc(Br)cc2CBr)c1.O=C1NCCO1,CCOC(=O)Cc1cccc(Oc2ccc(Br)cc2CN2CCOC2=O)c1
CCCC(C)COc1ccc([C@H](CN)NC(=O)[C@@H](C)c2ccccc2)cc1.O=CC1CC1,CCCC(C)COc1ccc([C@H](CNCC2CC2)NC(=O)[C@@H](C)c2ccccc2)cc1
COc1cc(C(C)=O)ccc1OCCCCl.N#CC(c1ccc(F)cc1)(c1ccc(F)cc1)C1CCNC1,COc1cc(C(C)=O)ccc1OCCCN1CCC(C(C#N)(c2ccc(F)cc2)c2ccc(F)cc2)C1
COC(=O)c1cn(Cc2ccc(-c3ccccc3)cc2)nn1,O=C(O)c1cn(Cc2ccc(-c3ccccc3)cc2)nn1
CCCCOCCOc1ccc(-c2ccc3c(c2)C=C(C(=O)OC)CCN3CC(C)C)cc1,CCCCOCCOc1ccc(-c2ccc3c(c2)C=C(C(=O)O)CCN3CC(C)C)cc1
CC(C)S(=O)(=O)Cl.CON(C)C(=O)c1ccc(N)c(N)c1,CON(C)C(=O)c1ccc(N)c(NS(=O)(=O)C(C)C)c1
CCCCCCCCCCCCCCCCO.CNCC(=O)O,CCCCCCCCCCCCCCCCOC(=O)CNC
CCOC(=O)c1c(C)cc(N2CCOCC2)cc1OC,CCOC(=O)c1c(C)cc(N2CCOCC2)cc1O
COP(OC)OC.Cc1cc(C(C)(C)C)c(O)c(C)c1CCl,COP(=O)(Cc1c(C)cc(C(C)(C)C)c(O)c1C)OC
CC(C)(C)OC(=O)C(C)(C)CNC(=O)c1nc(C#N)c2cc(OC3CCCCC3)ccc2c1O,CC(C)(CNC(=O)c1nc(C#N)c2cc(OC3CCCCC3)ccc2c1O)C(=O)O
C#CCCCOCc1ccccc1.CC(C)(C)OC(=O)NC1(/C=C/c2ccc(Br)cc2)COC(C)(C)OC1,CC(C)(C)OC(=O)NC1(/C=C/c2ccc(C#CCCCOCc3ccccc3)cc2)COC(C)(C)OC1
C[C@]12CC[C@@H](O)C[C@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](C(=O)CBr)CC[C@@H]12.Oc1ccncc1,C[C@]12CC[C@@H](O)C[C@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](C(=O)COc3ccncc3)CC[C@@H]12
C=Cc1ccnc(Cl)c1.COCCC(=O)N1CCN(c2nc(C3CC3)c(N)cc2C#N)C[C@H]1C,C=Cc1ccnc(Nc2cc(C#N)c(N3CCN(C(=O)CCOC)[C@H](C)C3)nc2C2CC2)c1
NCCN.O=C(O)c1ccc(Cl)cc1,NCCNC(=O)c1ccc(Cl)cc1
CCOC(=O)COc1ccc(CNC(=O)OC(C)(C)C)cc1,CCOC(=O)COc1ccc(CN)cc1
CC(=O)OC[C@H]1CC[C@H](O[C@H](C)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)[C@@H](c2ccc(F)cc2)[C@@H]1CNCc1ccccc1,CC(=O)OC[C@H]1CC[C@H](O[C@H](C)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)[C@@H](c2ccc(F)cc2)[C@@H]1CN
Cc1ccc([N+](=O)[O-])c(C)c1C(=O)O,Cc1ccc([N+](=O)[O-])c(C)c1CO
CC=NNc1ccc(OC)cc1.O=C(Cl)c1ccccc1,CC=NN(C(=O)c1ccccc1)c1ccc(OC)cc1
CC[C@@H](COC)n1cc(Cl)nc(Cl)c1=O.Clc1cc(Br)cc2c1NCC2,CC[C@@H](COC)n1cc(Cl)nc(N2CCc3cc(Br)cc(Cl)c32)c1=O
COC(=O)C1CCN1Cc1ccccc1,O=C(O)C1CCN1Cc1ccccc1
BrCc1ccsn1.NCCN,NCCNCc1ccsn1
COC(=O)CN1C(=O)CC1SCc1ccccc1,O=C(O)CN1C(=O)CC1SCc1ccccc1
COc1ccc2ccc(N)nc2n1.O=C(O)c1ccccc1,COc1ccc2ccc(NC(=O)c3ccccc3)nc2n1
Cc1cc(C)c(NC(=O)CCl)c(C)c1.Clc1ccc(C(c2ccccc2)N2CCNCC2)cc1,Cc1cc(C)c(NC(=O)CN2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)c(C)c1
CC(C)(O)c1ccc(C(=O)Nc2nc3ccc(Br)nc3s2)cc1.Cn1cc(B2OC(C)(C)C(C)(C)O2)cn1,Cn1cc(-c2ccc3nc(NC(=O)c4ccc(C(C)(C)O)cc4)sc3n2)cn1
Cc1ccc(Cl)cc1NN.O=C1CCNCC1,Cc1ccc(Cl)c2c3c([nH]c12)CCNC3
CCN(CC)C1CCC(Nc2c(C(=O)C3CC3)cnc3ccc(Br)cc23)CC1.COc1cc(B2OC(C)(C)C(C)(C)O2)cc(Cl)c1O,CCN(CC)C1CCC(Nc2c(C(=O)C3CC3)cnc3ccc(-c4cc(Cl)c(O)c(OC)c4)cc23)CC1
CO.Cn1c(C(F)(F)F)cc(=O)n(-c2ccc3snc(-c4sccc4CBr)c3c2)c1=O,COCc1ccsc1-c1nsc2ccc(-n3c(=O)cc(C(F)(F)F)n(C)c3=O)cc12
COC(=O)c1cc(-c2ccc(C)cn2)c2ncn(CC(C)C)c2c1,Cc1ccc(-c2cc(C(=O)O)cc3c2ncn3CC(C)C)nc1
CCOC(=O)Cl.NN1CCc2ccccc2C(Oc2ccc(C(F)(F)F)cc2)C1,CCOC(=O)NN1CCc2ccccc2C(Oc2ccc(C(F)(F)F)cc2)C1
CCCN(CCc1cccs1)C1CCc2c(cccc2OC)C1,CCCN(CCc1cccs1)[C@H]1CCc2c(O)cccc2C1
CC(Cl)OC(=O)Cl.COc1ccc(N(C)c2nc(CN)nc3ccccc23)cc1,COc1ccc(N(C)c2nc(CNC(=O)OC(C)Cl)nc3ccccc23)cc1
Fc1cccc(C2CCC3(CC2)OCCO3)c1,O=C1CCC(c2cccc(F)c2)CC1
CC(C)[C@H]1CNCCN1c1cccc(Cc2ccccc2)c1.CC(C)c1ccccc1Br,CC(C)c1ccccc1N1CCN(c2cccc(Cc3ccccc3)c2)[C@@H](C(C)C)C1
C#Cc1cc(NC(=O)Nc2ccc(C(=O)OCC)c(F)c2)cc2c1OC(C)(C)CC2(C)C,C#Cc1cc(NC(=O)Nc2ccc(C(=O)O)c(F)c2)cc2c1OC(C)(C)CC2(C)C
